q1, q2, concentration
0.000000000000000000e+00 0.000000000000000000e+00 1.516677505867369824e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.511292058376644265e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.505991147876576397e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.500776064704909818e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.495648081433969268e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.490608452447650389e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.485658413521661059e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.480799181407257969e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.476031953418716347e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.471357907024762046e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.466779608847656458e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.462307294031896521e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.457943625000005239e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.453689599009322653e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.449546194030251756e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.445514368479866862e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.441595060956471219e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.437789189975194892e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.434097653704727304e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.430521329705289058e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.427061074667930196e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.423717724155275366e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.420497721477801401e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.417408036267022720e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.414449380209033547e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.411622443198231325e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.408929258891689906e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.406379289819146283e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.403974712223390320e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.401716100526899100e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.399604015827079218e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.397639005762852382e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.395821604374017921e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.394152331953369128e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.392631694891539318e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.391260185514559267e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.390038281914109941e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.388932069151142257e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.387903910521478823e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.386954072480290068e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.386082841346698291e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.385290499895650007e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.384577327285360371e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.383943598979330003e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.383389586662881476e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.382915558154184377e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.382521777309697608e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.382208503924015341e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.381975993624040000e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.381824497757462300e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.381754263275488948e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.381765532609782743e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.381858543543571793e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.382033529076878708e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.382290717285847292e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.382630331176105953e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.383052588530148674e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.383557701748685809e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.384145877685938331e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.384817317478836962e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.385572216370099530e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.386410763525158518e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.387333141842910511e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.388339527760265590e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.389430091050476712e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.390604994615230738e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.391864394270485861e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.393202402618354541e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.394613068376051312e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.396096437882178021e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.397652546350906244e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.399279932156085038e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.400969429209148465e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.402719383597031133e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.404529686419347945e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.406400214675477545e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.408330831064298905e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.410321383785907989e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.412371706345564581e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.414481617360092425e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.416650920366974986e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.418879403636393033e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.421166839986452157e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.423512986601852548e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.425917584856258580e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.428380360138629124e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.430901021683773089e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.433479262407393595e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.436114758745901110e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.438807170501255339e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.441556140691124532e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.444361295404634760e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.447222243663983110e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.450138577292212627e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.453109870787410995e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.456135681203637733e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.459217071231038165e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.462363486280252589e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.465576337726719192e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.468855252194712357e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.472199839278009459e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.475609691353285957e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.479084383397086533e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.482623472806635090e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.486226499224765907e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.489892984369252937e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.493622431866824529e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.497414327092149999e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.501268137012095050e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.505183310035533018e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.509159275869024763e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.513195445378656967e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.517291210458347195e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.521445943904932707e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.525658999300334995e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.529929710901124229e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.534257393535793379e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.538641342510052579e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.543071724421551105e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.547488677536904278e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.551880638855021866e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.556246641644564721e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.560585715544704766e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.564896886743655791e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.569179178164872013e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.573433321874227742e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.577669500225694910e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.581888896500384112e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.586090702768771232e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.590274105880293554e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.594438287514478858e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.598582424237929567e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.602705687567324289e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.606807244038588323e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.610886255282399648e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.614941878106178619e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.618973264582724003e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.622979562145651089e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.626959913691790049e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.630913457690689183e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.634839328301387895e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.638736655496604855e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.642604565194490940e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.646442179398092120e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.650248616342673280e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.654022990651037306e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.657764413496983780e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.661471992777038831e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.665144833290587156e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.668782036928539714e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.672382702870649773e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.675945927791604728e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.679470806075998301e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.682956430042296947e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.686401890175897589e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.689806275371368016e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.693168673183968742e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.696488170090522385e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.699763851759713285e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.702986316833433600e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.706146039889077093e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.709241924642950217e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.712272881378503198e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.715237827524385972e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.718096130520811171e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.720802785176283045e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.723356362052469171e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.725755479665619929e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.727998778562503668e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.730084922247818735e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.732012598124371139e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.733780518445501295e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.735387421279239450e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.736832071483623563e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.738113261692577072e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.739229813311724826e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.740180577523479377e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.740964436300697638e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.741580303428185983e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.742027125531275533e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.742301685268956291e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.742389433757329797e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.742287024206496115e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.741993470645685493e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.741509941408180551e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.740849198110665241e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.740012927473219007e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.739000415492516494e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.737819655435167976e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.736479625115369407e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.734979785207773351e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.733319621319521220e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.731498650656838612e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.729516422814698362e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.727372520569934733e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.725066560677175898e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.722598194666939420e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.719967109645189063e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.717181740713230875e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.714251473715633078e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.711176102190446746e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.707955438837129858e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.704589322072860846e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.701077616676985871e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.697420214441567876e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.693617034827646917e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.689668025626775982e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.685584161944217729e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.681433377463189272e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.677227873496447141e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.672968328520642867e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.668655443050505449e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.664289939769762749e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.659872563650345578e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.655404082059407089e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.650885284853695067e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.646316984460812483e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.641700015946907787e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.637035237070343374e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.632323528320881734e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.627565792943954925e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.622762956949563573e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.617915969105389318e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.613025800913683305e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.608093446571521035e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.603119922914021667e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.598106269340134611e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.593062057123522945e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.587997718437284544e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.582914276436510614e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.577812763458888157e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.572694226724047351e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.567559728230902283e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.562410344642936877e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.557247167161178447e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.552071301384619906e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.546883867157841375e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.541677181252524009e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.536434835570563984e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.531149354947765884e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.525822125743916124e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.520454563307853113e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.515048111502068362e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.509612520737544372e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.504158363091814277e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.498687049128201443e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.493200001310450997e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.487698659157354053e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.482184478739077826e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.476658932151918013e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.471123506971614148e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.465579705685419731e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.460029045103151679e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.454473055747472487e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.448913281223701555e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.443351277569489832e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.437788612584728065e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.432226865142085526e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.426667624478633323e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.421112489469024687e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.415563067880755144e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.410020975612049088e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.404487835912970606e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.398965278590379724e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.393454939197398268e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.387958458208077006e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.382477480178002094e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.377013652891597439e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.371568626496920684e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.366144052628783523e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.360741583521047071e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.355362871108987677e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.350009566122635229e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.344683317172036263e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.339385769825399974e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.334118565681113311e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.328883341434645426e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.323681727941357356e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.318515349276275783e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.313385821791887842e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.308294753175038294e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.303243741504019337e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.298234374306951877e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.293266330543039466e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.288329555639479984e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.283425545076883889e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.278567533161382719e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.273759136896328026e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.269001866561298708e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.264297215158291243e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.259646657521180102e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.255051649436903227e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.250513626779452547e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.246034004657732980e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.241614176578324791e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.237255513624178210e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.232959363650242973e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.228727050496998680e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.224559873222852979e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.220459105356311719e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.216418644435727364e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.212432460630544079e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.208501897271424957e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.204628270879049556e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.200812870273316041e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.197056955712379606e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.193361758062713440e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.189728478001342016e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.186158285251307370e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.182652317851377310e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.179211681460922284e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.175837448700822879e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.172530658531189540e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.169298997193025796e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.166150724809713463e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.163086638200241385e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.160107494016865276e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.157214013071109077e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.154406880135807750e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.151686743778109201e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.149054216223346775e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.146509873249648565e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.144054254113104352e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.141687861503257045e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.139411161528654376e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.137224583732144162e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.135128521135551488e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.133123330313355603e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.131209331494910236e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.129386808694753941e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.127656009870484782e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.126017147107663541e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.124470396831162983e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.123015900042358683e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.121653762581514974e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.120334318081200320e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.119002872171514229e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.117659767171547275e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.116305380139516884e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.114940088882354768e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.113564271796321226e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.112178307709976860e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.110788744536917588e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.109402712794174406e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.108020493947563107e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.106642362362129650e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.105249299119796941e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.103822481466474187e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.102362483468777299e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.100869889020620745e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.099345291377675921e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.097789292689746871e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.096202503531685107e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.094585542433499092e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.092932747877960742e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.091238544163452145e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.089503694310351989e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.087728974213630351e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.085915171929215384e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.084063086958415995e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.082167365253864783e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.080222752191632718e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.078230217262985680e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.076190746076390314e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.074105339334171794e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.071975011808141698e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.069800791315977939e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.067583717700106016e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.065318867985361739e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.063001433894510545e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.060634017922324340e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.058226686836687830e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.055782139333402425e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.053301477261489177e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.050785807122913834e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.048229045972440265e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.045618027865012623e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.042952732916615360e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.040234646146373232e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.037465265617003307e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.034646100735301250e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.031773067045536618e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.028842216073656973e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.025855279076772208e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.022813999461615747e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.019720130699438565e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.016575434275470979e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.013381677676552517e-01
