q1, q2, concentration
1.758511617814208228e-01 1.758511617814208228e-01 8.062315890130276053e-01
1.713024759274091313e-01 1.713024759274091313e-01 8.061193203073802049e-01
1.667501356270744417e-01 1.667501356270744417e-01 8.060079229853059912e-01
1.621942379968372150e-01 1.621942379968372150e-01 8.058974162462579915e-01
1.576348802290074014e-01 1.576348802290074014e-01 8.057878187808978909e-01
1.530721595897111542e-01 1.530721595897111542e-01 8.056791487750297742e-01
1.485061734168157399e-01 1.485061734168157399e-01 8.055714239137999888e-01
1.439370191178529768e-01 1.439370191178529768e-01 8.054646613861513593e-01
1.393647941679413138e-01 1.393647941679413138e-01 8.053588778895184319e-01
1.347895961077062998e-01 1.347895961077062998e-01 8.052542838079347343e-01
1.302115225411996369e-01 1.302115225411996369e-01 8.051520866969756884e-01
1.256306711338171789e-01 1.256306711338171789e-01 8.050524973559000097e-01
1.210471396102151681e-01 1.210471396102151681e-01 8.049555210589064425e-01
1.164610257522256387e-01 1.164610257522256387e-01 8.048611622392496390e-01
1.118724273967702798e-01 1.118724273967702798e-01 8.047694245065636354e-01
1.072814424337733274e-01 1.072814424337733274e-01 8.046803106643150016e-01
1.026881688040732071e-01 1.026881688040732071e-01 8.045938227273635723e-01
9.809270449733312192e-02 9.809270449733312192e-02 8.045099619396072210e-01
9.349514754995069676e-02 9.349514754995069676e-02 8.044287287916879192e-01
8.889559604296642936e-02 8.889559604296642936e-02 8.043501230387364309e-01
8.429414809997134994e-02 8.429414809997134994e-02 8.042741437181379904e-01
7.969090188501373739e-02 7.969090188501373739e-02 8.042007891672954267e-01
7.508595560050493334e-02 7.508595560050493334e-02 8.041300570413721926e-01
7.047940748512435127e-02 7.047940748512435127e-02 8.040619443309966474e-01
6.587135581172375021e-02 6.587135581172375021e-02 8.039964473799098288e-01
6.126189888523073807e-02 6.126189888523073807e-02 8.039335619025381741e-01
5.665113504055158122e-02 5.665113504055158122e-02 8.038732830014778674e-01
5.203916264047343809e-02 5.203916264047343809e-02 8.038156051848721617e-01
4.742608007356592659e-02 4.742608007356592659e-02 8.037605223836696844e-01
4.281198575208219198e-02 4.281198575208219198e-02 8.037080279687469631e-01
3.819697810985943354e-02 3.819697810985943354e-02 8.036581147678847348e-01
3.358115560021898011e-02 3.358115560021898011e-02 8.036107750825821627e-01
2.896461669386599103e-02 2.896461669386599103e-02 8.035660007047011888e-01
2.434745987678870599e-02 2.434745987678870599e-02 8.035237829329257009e-01
1.972978364815744859e-02 1.972978364815744859e-02 8.034841125890271885e-01
1.511168651822330025e-02 1.511168651822330025e-02 8.034469800339276713e-01
1.049326700621655561e-02 1.049326700621655561e-02 8.034123751835487992e-01
5.874623638244977526e-03 5.874623638244977526e-03 8.033802875244397956e-01
1.255854945191917180e-03 1.255854945191917180e-03 8.033507061291761397e-01
-3.362940539385677642e-03 -3.362940539385677642e-03 8.033236196715212163e-01
-7.981664281359308541e-03 -7.981664281359308541e-03 8.032990164413456036e-01
-1.260021774813098114e-02 -1.260021774813098114e-02 8.032768843592950070e-01
-1.721850241073523413e-02 -1.721850241073523413e-02 8.032572109912046177e-01
-2.183641974594108942e-02 -2.183641974594108942e-02 8.032399835622521245e-01
-2.645387123835386128e-02 -2.645387123835386128e-02 8.032251889708462711e-01
-3.107075838251683458e-02 -3.107075838251683458e-02 8.032128138022469610e-01
-3.568698268501270532e-02 -3.568698268501270532e-02 8.032028443419114705e-01
-4.030244566656475402e-02 -4.030244566656475402e-02 8.031952665885665477e-01
-4.491704886413775549e-02 -4.491704886413775549e-02 8.031900662670010682e-01
-4.953069383303850687e-02 -4.953069383303850687e-02 8.031872288405793592e-01
-5.414328214901598796e-02 -5.414328214901598796e-02 8.031867395234701945e-01
-5.875471541036104972e-02 -5.875471541036104972e-02 8.031885832925944602e-01
-6.336489524000568641e-02 -6.336489524000568641e-02 8.031927448992858265e-01
-6.797372328762171789e-02 -6.797372328762171789e-02 8.031992088806667596e-01
-7.258110123171890304e-02 -7.258110123171890304e-02 8.032079595707385389e-01
-7.718693078174250488e-02 -7.718693078174250488e-02 8.032189811111855038e-01
-8.179111368017016881e-02 -8.179111368017016881e-02 8.032322574618926403e-01
-8.639355170460798206e-02 -8.639355170460798206e-02 8.032477724111791728e-01
-9.099414666988597800e-02 -9.099414666988597800e-02 8.032655095857471617e-01
-9.559280043015272454e-02 -9.559280043015272454e-02 8.032854524603472157e-01
-1.001894148809690660e-01 -1.001894148809690660e-01 8.033082614927217202e-01
-1.047838919614010600e-01 -1.047838919614010600e-01 8.033382961239304842e-01
-1.093761336561119013e-01 -1.093761336561119013e-01 8.033762949763126882e-01
-1.139660419974529437e-01 -1.139660419974529437e-01 8.034222062259256392e-01
-1.185535190675536255e-01 -1.185535190675536255e-01 8.034759778526864293e-01
-1.231384670004104648e-01 -1.231384670004104648e-01 8.035375576635337413e-01
-1.277207879839747651e-01 -1.277207879839747651e-01 8.036068933146365278e-01
-1.323003842622393067e-01 -1.323003842622393067e-01 8.036839323326642193e-01
-1.368771581373239010e-01 -1.368771581373239010e-01 8.037686221351344473e-01
-1.414510119715594039e-01 -1.414510119715594039e-01 8.038609100498544935e-01
-1.460218481895708409e-01 -1.460218481895708409e-01 8.039607433334705622e-01
-1.505895692803589092e-01 -1.505895692803589092e-01 8.040680691891416432e-01
-1.551540777993802578e-01 -1.551540777993802578e-01 8.041828347833535062e-01
-1.597152763706262413e-01 -1.597152763706262413e-01 8.043049872618867058e-01
-1.642730676887003138e-01 -1.642730676887003138e-01 8.044344737649570254e-01
-1.688273545208939241e-01 -1.688273545208939241e-01 8.045712414415412406e-01
-1.733780397092606618e-01 -1.733780397092606618e-01 8.047152374629035210e-01
-1.779250261726891547e-01 -1.779250261726891547e-01 8.048664090353412348e-01
-1.824682169089739125e-01 -1.824682169089739125e-01 8.050247034121593703e-01
-1.870075149968848660e-01 -1.870075149968848660e-01 8.051900679048938914e-01
-1.915428235982350180e-01 -1.915428235982350180e-01 8.053624498937957954e-01
-1.960740459599461527e-01 -1.960740459599461527e-01 8.055417968375909732e-01
-2.006010854161131007e-01 -2.006010854161131007e-01 8.057280562825313019e-01
-2.051238453900658121e-01 -2.051238453900658121e-01 8.059211758707495177e-01
-2.096422293964297356e-01 -2.096422293964297356e-01 8.061217822905114572e-01
-2.141561410431840340e-01 -2.141561410431840340e-01 8.063304957530513795e-01
-2.186654840337181882e-01 -2.186654840337181882e-01 8.065472540972231652e-01
-2.231701621688860215e-01 -2.231701621688860215e-01 8.067719949545142377e-01
-2.276700793490581687e-01 -2.276700793490581687e-01 8.070046557630584649e-01
-2.321651395761721581e-01 -2.321651395761721581e-01 8.072451737808963301e-01
-2.366552469557802463e-01 -2.366552469557802463e-01 8.074934860984956941e-01
-2.411403056990953087e-01 -2.411403056990953087e-01 8.077495296505422528e-01
-2.456202201250342609e-01 -2.456202201250342609e-01 8.080132412270115694e-01
-2.500948946622592595e-01 -2.500948946622592595e-01 8.082845574835350044e-01
-2.545642338512165148e-01 -2.545642338512165148e-01 8.085634149510694257e-01
-2.590281423461728849e-01 -2.590281423461728849e-01 8.088497500448830202e-01
-2.634865249172497204e-01 -2.634865249172497204e-01 8.091434990728678667e-01
-2.679392864524546281e-01 -2.679392864524546281e-01 8.094445982431903719e-01
-2.723863319597104038e-01 -2.723863319597104038e-01 8.097529836712915596e-01
-2.768275665688815779e-01 -2.768275665688815779e-01 8.100692452204308891e-01
-2.812628955337981296e-01 -2.812628955337981296e-01 8.103941245179794306e-01
-2.856922242342772034e-01 -2.856922242342772034e-01 8.107285206790341148e-01
-2.901154581781409947e-01 -2.901154581781409947e-01 8.110725149606099471e-01
-2.945325030032333036e-01 -2.945325030032333036e-01 8.114260200661338462e-01
-2.989432644794318694e-01 -2.989432644794318694e-01 8.117889478083626376e-01
-3.033476485106593179e-01 -3.033476485106593179e-01 8.121612091328516136e-01
-3.077455611368898891e-01 -3.077455611368898891e-01 8.125427141408193554e-01
-3.121369085361543894e-01 -3.121369085361543894e-01 8.129333721114126998e-01
-3.165215970265415346e-01 -3.165215970265415346e-01 8.133330915233696334e-01
-3.208995330681965186e-01 -3.208995330681965186e-01 8.137417800760881059e-01
-3.252706232653164165e-01 -3.252706232653164165e-01 8.141593447100982095e-01
-3.296347743681428688e-01 -3.296347743681428688e-01 8.145856916269440529e-01
-3.339918932749511571e-01 -3.339918932749511571e-01 8.150207263084782161e-01
-3.383418870340365592e-01 -3.383418870340365592e-01 8.154643535355714512e-01
-3.426846628456970967e-01 -3.426846628456970967e-01 8.159164774062440673e-01
-3.470201280642135622e-01 -3.470201280642135622e-01 8.163770013532209990e-01
-3.513481901998257717e-01 -3.513481901998257717e-01 8.168458281609182192e-01
-3.556687569207055422e-01 -3.556687569207055422e-01 8.173221846507900956e-01
-3.599817360549267264e-01 -3.599817360549267264e-01 8.178018166634661856e-01
-3.642870355924313630e-01 -3.642870355924313630e-01 8.182839174796500137e-01
-3.685845636869926611e-01 -3.685845636869926611e-01 8.187683910214000882e-01
-3.728742286581741561e-01 -3.728742286581741561e-01 8.192552901546817923e-01
-3.771559389932858664e-01 -3.771559389932858664e-01 8.197454308006517643e-01
-3.814296033493363991e-01 -3.814296033493363991e-01 8.202388614714213322e-01
-3.856951305549815578e-01 -3.856951305549815578e-01 8.207354732377334372e-01
-3.899524296124693423e-01 -3.899524296124693423e-01 8.212351569699763987e-01
-3.942014096995813954e-01 -3.942014096995813954e-01 8.217378033633233603e-01
-3.984419801715702869e-01 -3.984419801715702869e-01 8.222433029625088041e-01
-4.026740505630934663e-01 -4.026740505630934663e-01 8.227515461862399127e-01
-4.068975305901431083e-01 -4.068975305901431083e-01 8.232624233512387812e-01
-4.111123301519720719e-01 -4.111123301519720719e-01 8.237758246959109298e-01
-4.153183593330162515e-01 -4.153183593330162515e-01 8.242916404036415567e-01
-4.195155284048127098e-01 -4.195155284048127098e-01 8.248097606257134284e-01
-4.237037478279137015e-01 -4.237037478279137015e-01 8.253300755038481817e-01
-4.278829282537970347e-01 -4.278829282537970347e-01 8.258524751923669305e-01
-4.320529805267721013e-01 -4.320529805267721013e-01 8.263768498799715090e-01
-4.362138156858819671e-01 -4.362138156858819671e-01 8.269030898111433547e-01
-4.403653449668010200e-01 -4.403653449668010200e-01 8.274310853071629168e-01
-4.445074798037286778e-01 -4.445074798037286778e-01 8.279607267867454823e-01
-4.486401318312788766e-01 -4.486401318312788766e-01 8.284919047862984165e-01
-4.527632128863651184e-01 -4.527632128863651184e-01 8.290245099797958206e-01
-4.568766350100811890e-01 -4.568766350100811890e-01 8.295590017720351206e-01
-4.609803104495778792e-01 -4.609803104495778792e-01 8.300958310167710907e-01
-4.650741516599347647e-01 -4.650741516599347647e-01 8.306348756269708034e-01
-4.691580713060278796e-01 -4.691580713060278796e-01 8.311760134755223906e-01
-4.732319822643930585e-01 -4.732319822643930585e-01 8.317191224270602534e-01
-4.772957976250843948e-01 -4.772957976250843948e-01 8.322640803693792666e-01
-4.813494306935282019e-01 -4.813494306935282019e-01 8.328107652444324271e-01
-4.853927949923728669e-01 -4.853927949923728669e-01 8.333590550789001794e-01
-4.894258042633333194e-01 -4.894258042633333194e-01 8.339088280143246434e-01
-4.934483724690314488e-01 -4.934483724690314488e-01 8.344599623368030850e-01
-4.974604137948313576e-01 -4.974604137948313576e-01 8.350123365062305236e-01
-5.014618426506702864e-01 -5.014618426506702864e-01 8.355658291850895925e-01
-5.054525736728843199e-01 -5.054525736728843199e-01 8.361203192667758799e-01
-5.094325217260298189e-01 -5.094325217260298189e-01 8.366762260877701474e-01
-5.134016019046991897e-01 -5.134016019046991897e-01 8.372339603419891585e-01
-5.173597295353324910e-01 -5.173597295353324910e-01 8.377933881920059944e-01
-5.213068201780236555e-01 -5.213068201780236555e-01 8.383543758911683463e-01
-5.252427896283221598e-01 -5.252427896283221598e-01 8.389167898248467425e-01
-5.291675539190288102e-01 -5.291675539190288102e-01 8.394804965511485362e-01
-5.330810293219876428e-01 -5.330810293219876428e-01 8.400454912277411923e-01
-5.369831323498719389e-01 -5.369831323498719389e-01 8.406124260567853224e-01
-5.408737797579650231e-01 -5.408737797579650231e-01 8.411812902841352413e-01
-5.447528885459363979e-01 -5.447528885459363979e-01 8.417524576112412893e-01
-5.486203759596123275e-01 -5.486203759596123275e-01 8.423262926063215250e-01
-5.524761594927414254e-01 -5.524761594927414254e-01 8.429026350468089568e-01
-5.563201568887544690e-01 -5.563201568887544690e-01 8.434813245814374305e-01
-5.601522861425194399e-01 -5.601522861425194399e-01 8.440622008026945622e-01
-5.639724655020911248e-01 -5.639724655020911248e-01 8.446451033185683466e-01
-5.677806134704544982e-01 -5.677806134704544982e-01 8.452298718235308206e-01
-5.715766488072641094e-01 -5.715766488072641094e-01 8.458163461687020490e-01
-5.753604905305768069e-01 -5.753604905305768069e-01 8.464043664311408088e-01
-5.791320579185792461e-01 -5.791320579185792461e-01 8.469937729822100136e-01
-5.828912705113100667e-01 -5.828912705113100667e-01 8.475844065549650308e-01
-5.866380481123768531e-01 -5.866380481123768531e-01 8.481761083105191501e-01
-5.903723107906658774e-01 -5.903723107906658774e-01 8.487687199033371321e-01
-5.940939788820485123e-01 -5.940939788820485123e-01 8.493620835454139817e-01
-5.978029729910798729e-01 -5.978029729910798729e-01 8.499560420692960916e-01
-6.014992139926929049e-01 -6.014992139926929049e-01 8.505503268969927255e-01
-6.051826230338865908e-01 -6.051826230338865908e-01 8.511440610850699029e-01
-6.088531215354076043e-01 -6.088531215354076043e-01 8.517376107348706427e-01
-6.125106311934271908e-01 -6.125106311934271908e-01 8.523349666594749463e-01
-6.161550739812113875e-01 -6.161550739812113875e-01 8.529367268030452198e-01
-6.197863721507854695e-01 -6.197863721507854695e-01 8.535427461696940554e-01
-6.234044482345930671e-01 -6.234044482345930671e-01 8.541528796646865596e-01
-6.270092250471480666e-01 -6.270092250471480666e-01 8.547668739903808710e-01
-6.306006256866819593e-01 -6.306006256866819593e-01 8.553838884670450504e-01
-6.341785735367840848e-01 -6.341785735367840848e-01 8.560036663603242113e-01
-6.377429922680357688e-01 -6.377429922680357688e-01 8.566260778614006588e-01
-6.412938058396394636e-01 -6.412938058396394636e-01 8.572509934839547263e-01
-6.448309385010402295e-01 -6.448309385010402295e-01 8.578782840857305247e-01
-6.483543147935419970e-01 -6.483543147935419970e-01 8.585078208894009189e-01
-6.518638595519177237e-01 -6.518638595519177237e-01 8.591394755027418340e-01
-6.553594979060121117e-01 -6.553594979060121117e-01 8.597731199381226652e-01
-6.588411552823396633e-01 -6.588411552823396633e-01 8.604086266313211162e-01
-6.623087574056750748e-01 -6.623087574056750748e-01 8.610458684596717926e-01
-6.657622303006377473e-01 -6.657622303006377473e-01 8.616847187595595425e-01
-6.692015002932703016e-01 -6.692015002932703016e-01 8.623255959852776931e-01
-6.726264940126099878e-01 -6.726264940126099878e-01 8.629694537555798739e-01
-6.760371383922541000e-01 -6.760371383922541000e-01 8.636162497726765919e-01
-6.794333606719185070e-01 -6.794333606719185070e-01 8.642658289748433864e-01
-6.828150883989900777e-01 -6.828150883989900777e-01 8.649180364941789767e-01
-6.861822494300721109e-01 -6.861822494300721109e-01 8.655727177015699603e-01
-6.895347719325237712e-01 -6.895347719325237712e-01 8.662297182507832094e-01
-6.928725843859919742e-01 -6.928725843859919742e-01 8.668888841216774166e-01
-6.961956155839379434e-01 -6.961956155839379434e-01 8.675500616625205774e-01
-6.995037946351552183e-01 -6.995037946351552183e-01 8.682130976314078596e-01
-7.027970509652828879e-01 -7.027970509652828879e-01 8.688782522292943788e-01
-7.060753143183109426e-01 -7.060753143183109426e-01 8.695457760036633399e-01
-7.093385147580787420e-01 -7.093385147580787420e-01 8.702155018103900908e-01
-7.125865826697672656e-01 -7.125865826697672656e-01 8.708872628783280723e-01
-7.158194487613843693e-01 -7.158194487613843693e-01 8.715608928642706310e-01
-7.190370440652427142e-01 -7.190370440652427142e-01 8.722362259068238144e-01
-7.222392999394310342e-01 -7.222392999394310342e-01 8.729130966791772694e-01
-7.254261480692789643e-01 -7.254261480692789643e-01 8.735913404407489313e-01
-7.285975204688138751e-01 -7.285975204688138751e-01 8.742707930876859601e-01
-7.317533494822114903e-01 -7.317533494822114903e-01 8.749512912022086031e-01
-7.348935677852391768e-01 -7.348935677852391768e-01 8.756326721007797742e-01
-7.380181083866923508e-01 -7.380181083866923508e-01 8.763147738810892484e-01
-7.411269046298233354e-01 -7.411269046298233354e-01 8.769974354678389261e-01
-7.442198901937633337e-01 -7.442198901937633337e-01 8.776804087579895830e-01
-7.472969990949378527e-01 -7.472969990949378527e-01 8.783629703241212505e-01
-7.503581656884735773e-01 -7.503581656884735773e-01 8.790447873939618573e-01
-7.534033246695992503e-01 -7.534033246695992503e-01 8.797251614791752328e-01
-7.564324110750387797e-01 -7.564324110750387797e-01 8.804038652894569106e-01
-7.594453602843972417e-01 -7.594453602843972417e-01 8.810807743762651967e-01
-7.624421080215387780e-01 -7.624421080215387780e-01 8.817557654437450099e-01
-7.654225903559589428e-01 -7.654225903559589428e-01 8.824287163556302493e-01
-7.683867437041475013e-01 -7.683867437041475013e-01 8.830995061414892433e-01
-7.713345048309455665e-01 -7.713345048309455665e-01 8.837680150023342618e-01
-7.742658108508939652e-01 -7.742658108508939652e-01 8.844341243156129684e-01
-7.771805992295757193e-01 -7.771805992295757193e-01 8.850977166395972429e-01
-7.800788077849492019e-01 -7.800788077849492019e-01 8.857586757171911351e-01
-7.829603746886750759e-01 -7.829603746886750759e-01 8.864168864791719393e-01
-7.858252384674354607e-01 -7.858252384674354607e-01 8.870722350468869255e-01
-7.886733380042449948e-01 -7.886733380042449948e-01 8.877246087344203840e-01
-7.915046125397549037e-01 -7.915046125397549037e-01 8.883738960502497450e-01
-7.943190016735491854e-01 -7.943190016735491854e-01 8.890199866984099808e-01
-7.971164453654330240e-01 -7.971164453654330240e-01 8.896627715791818325e-01
-7.998968839367137651e-01 -7.998968839367137651e-01 8.903021427893244022e-01
-8.026602580714740087e-01 -8.026602580714740087e-01 8.909379936218667639e-01
-8.054065088178370413e-01 -8.054065088178370413e-01 8.915702185654782452e-01
-8.081355775892242743e-01 -8.081355775892242743e-01 8.921987133034329220e-01
-8.108474061656056886e-01 -8.108474061656056886e-01 8.928233747121889774e-01
-8.135419366947409525e-01 -8.135419366947409525e-01 8.934441008595943590e-01
-8.162191116934144341e-01 -8.162191116934144341e-01 8.940607910027411620e-01
-8.188788740486609985e-01 -8.188788740486609985e-01 8.946733455854826156e-01
-8.215211670189844773e-01 -8.215211670189844773e-01 8.952816662356298805e-01
-8.241459342355685891e-01 -8.241459342355685891e-01 8.958856557618439798e-01
-8.267531197034787560e-01 -8.267531197034787560e-01 8.964852181502415140e-01
-8.293426678028573695e-01 -8.293426678028573695e-01 8.970802585607275947e-01
-8.319145232901097309e-01 -8.319145232901097309e-01 8.976706833230737592e-01
-8.344686312990829968e-01 -8.344686312990829968e-01 8.982563999327544124e-01
-8.370049373422364658e-01 -8.370049373422364658e-01 8.988373170465591144e-01
-8.395233873118042034e-01 -8.395233873118042034e-01 8.994133444779955910e-01
-8.420239274809490082e-01 -8.420239274809490082e-01 8.999843931924965679e-01
-8.445065045049087171e-01 -8.445065045049087171e-01 9.005503753024466373e-01
-8.469710654221342949e-01 -8.469710654221342949e-01 9.011112040620451458e-01
-8.494175576554198193e-01 -8.494175576554198193e-01 9.016667938620162026e-01
-8.518459290130234729e-01 -8.518459290130234729e-01 9.022170602241804671e-01
-8.542561276897819855e-01 -8.542561276897819855e-01 9.027619197959066977e-01
-8.566481022682147506e-01 -8.566481022682147506e-01 9.033012903444488373e-01
-8.590218017196217248e-01 -8.590218017196217248e-01 9.038350907511907284e-01
-8.613771754051712248e-01 -8.613771754051712248e-01 9.043632410058044524e-01
-8.637141730769805070e-01 -8.637141730769805070e-01 9.048856622003379480e-01
-8.660327448791880212e-01 -8.660327448791880212e-01 9.054022765232476733e-01
-8.683328413490164488e-01 -8.683328413490164488e-01 9.059130072533809752e-01
-8.706144134178285254e-01 -8.706144134178285254e-01 9.064177787539283715e-01
-8.728774124121730926e-01 -8.728774124121730926e-01 9.069165164663521850e-01
-8.751217900548242667e-01 -8.751217900548242667e-01 9.074091469043068514e-01
-8.773474984658107267e-01 -8.773474984658107267e-01 9.078955976475586720e-01
-8.795544901634374524e-01 -8.795544901634374524e-01 9.083757973359202209e-01
-8.817427180652985808e-01 -8.817427180652985808e-01 9.088496756632060691e-01
-8.839121354892818250e-01 -8.839121354892818250e-01 9.093171633712248125e-01
-8.860626961545645663e-01 -8.860626961545645663e-01 9.097781922438146207e-01
-8.881943541826007316e-01 -8.881943541826007316e-01 9.102329614988484696e-01
-8.903070640980998984e-01 -8.903070640980998984e-01 9.106816655013791895e-01
-8.924007808299972977e-01 -8.924007808299972977e-01 9.111267962558831091e-01
-8.944754597124154882e-01 -8.944754597124154882e-01 9.115711159400327057e-01
-8.965310564856169284e-01 -8.965310564856169284e-01 9.120145537775851130e-01
-8.985675272969483318e-01 -8.985675272969483318e-01 9.124570375683959123e-01
-9.005848287017764742e-01 -9.005848287017764742e-01 9.128984954320039646e-01
-9.025829176644145635e-01 -9.025829176644145635e-01 9.133388558078152641e-01
-9.045617515590402835e-01 -9.045617515590402835e-01 9.137780474552046339e-01
-9.065212881706058434e-01 -9.065212881706058434e-01 9.142159994535423717e-01
-9.084614856957377027e-01 -9.084614856957377027e-01 9.146525828579684658e-01
-9.103823027436289683e-01 -9.103823027436289683e-01 9.150873522398055293e-01
-9.122836983369220221e-01 -9.122836983369220221e-01 9.155201775598743597e-01
-9.141656319125831542e-01 -9.141656319125831542e-01 9.159509973999698795e-01
-9.160280633227673164e-01 -9.160280633227673164e-01 9.163797506303033025e-01
-9.178709528356752134e-01 -9.178709528356752134e-01 9.168063764040379482e-01
-9.196942611364004039e-01 -9.196942611364004039e-01 9.172308141518850100e-01
-9.214979493277681843e-01 -9.214979493277681843e-01 9.176530035767657134e-01
-9.232819789311655923e-01 -9.232819789311655923e-01 9.180728846485459727e-01
-9.250463118873621937e-01 -9.250463118873621937e-01 9.184903975988522040e-01
-9.267909105573216566e-01 -9.267909105573216566e-01 9.189054829159730708e-01
-9.285157377230053299e-01 -9.285157377230053299e-01 9.193180813398550422e-01
-9.302207565881657203e-01 -9.302207565881657203e-01 9.197281338572003140e-01
-9.319059307791317526e-01 -9.319059307791317526e-01 9.201355816966683143e-01
-9.335712243455844828e-01 -9.335712243455844828e-01 9.205403663241943368e-01
-9.352166017613243731e-01 -9.352166017613243731e-01 9.209424862271502477e-01
-9.368420279250289084e-01 -9.368420279250289084e-01 9.213422302233963412e-01
-9.384474681610017743e-01 -9.384474681610017743e-01 9.217395934250846024e-01
-9.400328882199119329e-01 -9.400328882199119329e-01 9.221345111617993417e-01
-9.415982542795249266e-01 -9.415982542795249266e-01 9.225269190350363635e-01
-9.431435329454244121e-01 -9.431435329454244121e-01 9.229167529189341579e-01
-9.446686912517239243e-01 -9.446686912517239243e-01 9.233039489611016837e-01
-9.461736966617707578e-01 -9.461736966617707578e-01 9.236884435835434060e-01
-9.476585170688399673e-01 -9.476585170688399673e-01 9.240701734836892500e-01
-9.491231207968192640e-01 -9.491231207968192640e-01 9.244490756355362437e-01
-9.505674766008845866e-01 -9.505674766008845866e-01 9.248250872909067333e-01
-9.519915536681667900e-01 -9.519915536681667900e-01 9.251981459808283903e-01
-9.533953216184093415e-01 -9.533953216184093415e-01 9.255681895170421170e-01
-9.547787505046156920e-01 -9.547787505046156920e-01 9.259351559936447318e-01
-9.561418108136887639e-01 -9.561418108136887639e-01 9.262989837888697675e-01
-9.574844734670604485e-01 -9.574844734670604485e-01 9.266596643335902606e-01
-9.588067098213115536e-01 -9.588067098213115536e-01 9.270174590999376019e-01
-9.601084916687834259e-01 -9.601084916687834259e-01 9.273723570515697290e-01
-9.613897912381793587e-01 -9.613897912381793587e-01 9.277242917179741033e-01
-9.626505811951571179e-01 -9.626505811951571179e-01 9.280733603730273451e-01
-9.638908346429121421e-01 -9.638908346429121421e-01 9.284193893511517581e-01
-9.651105251227513060e-01 -9.651105251227513060e-01 9.287622557149156632e-01
-9.663096266146570246e-01 -9.663096266146570246e-01 9.291018944340735386e-01
-9.674881135378432528e-01 -9.674881135378432528e-01 9.294382408621409963e-01
-9.686459607513002723e-01 -9.686459607513002723e-01 9.297712307444488955e-01
-9.697831435543312617e-01 -9.697831435543312617e-01 9.301008002263196905e-01
-9.708996376870796530e-01 -9.708996376870796530e-01 9.304268858613592430e-01
-9.719954193310463841e-01 -9.719954193310463841e-01 9.307494246198712018e-01
-9.730704651095978264e-01 -9.730704651095978264e-01 9.310683538973963946e-01
-9.741247520884648292e-01 -9.741247520884648292e-01 9.313836115233761204e-01
-9.751582577762318849e-01 -9.751582577762318849e-01 9.316951357699432279e-01
-9.761709601248168555e-01 -9.761709601248168555e-01 9.320028653608445346e-01
-9.771628375299412639e-01 -9.771628375299412639e-01 9.323067394804922525e-01
-9.781338688315914798e-01 -9.781338688315914798e-01 9.326066977831489746e-01
-9.790840333144699148e-01 -9.790840333144699148e-01 9.329026804022472197e-01
-9.800133107084370021e-01 -9.800133107084370021e-01 9.331946279598442029e-01
-9.809216811889434062e-01 -9.809216811889434062e-01 9.334824815762124972e-01
-9.818091253774535732e-01 -9.818091253774535732e-01 9.337661828795700281e-01
-9.826756243418584003e-01 -9.826756243418584003e-01 9.340456740159465143e-01
-9.835211595968793574e-01 -9.835211595968793574e-01 9.343208976591914627e-01
-9.843457131044632824e-01 -9.843457131044632824e-01 9.345917970211194969e-01
-9.851492672741665180e-01 -9.851492672741665180e-01 9.348583158617989053e-01
-9.859318049635305004e-01 -9.859318049635305004e-01 9.351203984999778562e-01
-9.866933094784476888e-01 -9.866933094784476888e-01 9.353779898236541657e-01
-9.874337645735171698e-01 -9.874337645735171698e-01 9.356310353007833980e-01
-9.881531544523918242e-01 -9.881531544523918242e-01 9.358794809901285205e-01
-9.888514637681147246e-01 -9.888514637681147246e-01 9.361232735522501125e-01
-9.895286776234469839e-01 -9.895286776234469839e-01 9.363623602606351293e-01
-9.901847815711853906e-01 -9.901847815711853906e-01 9.365966890129652223e-01
-9.908197616144707176e-01 -9.908197616144707176e-01 9.368262083425223929e-01
-9.914336042070858168e-01 -9.914336042070858168e-01 9.370508674297328700e-01
-9.920262962537457208e-01 -9.920262962537457208e-01 9.372706161138444347e-01
-9.925978251103755312e-01 -9.925978251103755312e-01 9.374855921505350631e-01
-9.931481785843816468e-01 -9.931481785843816468e-01 9.376959318258731857e-01
-9.936773449349105558e-01 -9.936773449349105558e-01 9.379015838730289101e-01
-9.941853128731003020e-01 -9.941853128731003020e-01 9.381024978342724641e-01
-9.946720715623208475e-01 -9.946720715623208475e-01 9.382986240771047370e-01
-9.951376106184053327e-01 -9.951376106184053327e-01 9.384899588285524619e-01
-9.955819201098713433e-01 -9.955819201098713433e-01 9.386766449515087096e-01
-9.960049905581334073e-01 -9.960049905581334073e-01 9.388581295465922016e-01
-9.964068129377046112e-01 -9.964068129377046112e-01 9.390342695781949134e-01
-9.967873786763894461e-01 -9.967873786763894461e-01 9.392050223471493098e-01
-9.971466796554665502e-01 -9.971466796554665502e-01 9.393703459616213891e-01
-9.974847082098620143e-01 -9.974847082098620143e-01 9.395301993496814053e-01
-9.978014571283129186e-01 -9.978014571283129186e-01 9.396845422719630747e-01
-9.980969196535209864e-01 -9.980969196535209864e-01 9.398333353344076047e-01
-9.983710894822966919e-01 -9.983710894822966919e-01 9.399765400010868799e-01
-9.986239607656943740e-01 -9.986239607656943740e-01 9.401141186071042544e-01
-9.988555281091360261e-01 -9.988555281091360261e-01 9.402460343715665081e-01
-9.990657865725273146e-01 -9.990657865725273146e-01 9.403722514106219732e-01
